IATA,City,Latitude,Longitude
\N,Boston,42.384031,-71.07697
\N,Sourthborough,42.294092,-71.496185
\N,Palmer,42.155922,-72.329339
\N,Lee,42.308547,-73.252441
\N,Trevose,40.1402,-74.9828
\N,Hatboro,40.1756,-75.103
\N,Fort Washington,40.135362,-75.211506
\N,Norristown,40.113125,-75.345054
\N,Upper Merion Township,40.0812,-75.3489
\N,Eagle,40.091978,-75.710907
\N,Conshohocken,40.0742,-75.286
\N,Conshohocken,40.0721,-75.3086
\N,Philadelphia,40.0165,-75.2103
\N,Philadelphia,40.0114,-75.192
\N,Philadelphia,39.974993,-75.196358
\N,Philadelphia,39.94784,-75.19034
\N,Philadelphia,39.9168,-75.1713
\N,Philadelphia,39.8917,-75.245
\N,Ridley Park,39.8719,-75.3311
\N,Marcus Hook,39.8215,-75.4197
\N,Newark,39.694,-75.6724
\N,Deepwater,39.678294,-75.487222
\N,Schenectady,42.758489,-73.924612
\N,Amsterdam,42.953611,-74.219444
\N,Fort Plain,42.922267,-74.627023
\N,Utica,43.1336,-75.267869
\N,McKean,42.01484,-80.120305
\N,Drums,41.036402,-76.022961
\N,Scranton,41.406028,-75.662111
\N,Port Jervis,41.375,-74.6951
\N,Bloomsburg,40.9977,-76.436
\N,Mackeyville,41.064125,-77.434052
N96,Bellefonte,40.8855,-77.8162222
\N,Clearfield,41.04859924316406,-78.41310119628906
\N,Emlenton,41.202655,-79.67945
\N,West Middlesex,41.1653347,-80.50257
\N,Jackson,41.103814,-80.826606
\N,Hermitage,41.201465,-80.422374
\N,Cranberry Township,40.658626,-80.089035
\N,Allison Park,40.588205,-79.90589
\N,Greenbelt,39.011068,-76.911011
\N,Falls Church,38.900773,-77.189298
\N,McLean,38.92434,-77.21048
\N,North Bethesda,39.029188,-77.103904
\N,Forest Glen,39.0153,-77.043
\N,Mansfield,42.0334,-71.2194
\N,Olmsted Park,41.3667693,-81.966605
\N,Avery,41.31979,-82.609369
\N,Fremont,41.724134,-84.93292
\N,Lafayette,40.460326,-86.835138
RNZ,Rensselaer,40.9478988647,-87.1826019287
\N,Rochester,44.023763,-92.465845
3N6,Englishtown,40.3298867,-74.3467869
\N,Punalu'u,20.161667,-155.649529
PRK,Port Kent,44.5253502,-73.4021074
TBR,Statesboro,32.4827003479,-81.73690032959999
COP,Cooperstown,42.6291667,-74.8911111
OCO,Oconomowoc,43.109374,-88.485677
\N,Chicago,41.978007,-87.902907
\N,Key Biscayne,25.746798,-80.177319
\N,Chatsworth,34.252778,-118.599444
BNL,Normal,40.508611,-88.984167
1S5,Sunnyside,46.3270833,-119.9703611
EMB,San Francisco,37.795278,-122.39361
\N,New Smyrna Beach,29.055700302124023,-80.94889831542969
\N,Las vegas,36.10810089111328,-115.17400360107422
\N,MINERAL POINT,42.886799,-90.236198
C29,Middleton,43.1142699,-89.5315336
ETB,WEST BEND,43.4221992493,-88.1278991699
GLR,GAYLORD,45.0135002136,-84.7035980225
TWM,Two Harbors,47.0519,-91.7423
AID,ANDERSON,40.10860061649999,-85.6129989624
PCD,Prairie du Chien,43.019298553467,-91.12370300293
\N,Peoria,40.6891677,-89.5945624
\N,Las Vegas,35.593463,-105.2126513
\N,Lamy,35.4808662,-105.8821251
\N,Gallup,35.5292738,-108.7422119
\N,Winslow,35.0213667,-110.697357
\N,Flagstaff,35.1973232,-111.6513814
\N,Williams Junction,35.2425919,-112.1340126
\N,Kingman,35.1882467,-114.0546831
\N,Needles,34.8400041,-114.6065949
\N,Barstow,34.9047107,-117.0268978
\N,Victorville,34.5374714,-117.2961067
\N,San Bernardino,34.1042203,-117.3120207
\N,Riverside,33.9756366,-117.3720321
\N,Fullerton,33.8688538,-117.9250141
\N,Orlando,28.43560028076172,-81.47309875488281
\N,Santa Ana,33.7378138,-117.9571878
\N,San Juan Capistrano,33.5010215,-117.6661276
\N,San Clemente,33.419595,-117.621987
\N,Oceanside,33.1929342,-117.3814084
\N,Solana Beach,32.9929591,-117.2734337
T74,Taylor,30.5726,-97.4432
0E0,Moriarty,34.9781667,-106.0000278
\N,Albemarle,35.416698455811,-80.150802612305
\N,Lexington,35.78110122680664,-80.30380249023438
W99,Petersburg,38.9949444,-79.1458611
\N,Davis,39.055099487300005,-79.43139648440001
\N,Mocksville,34.87630081176758,-80.61920166015625
8A7,Mocksville,35.914915,-80.4568064
1N1,Edgewood,35.0946111,-106.1645556
\N,Albuquerque,35.145198822021484,-106.79499816894533
\N,Socorro,34.022499084472656,-106.90299987792967
E98,Los Lunas,34.7610083,-106.7449444
E80,Belen,34.6458616,-106.8363401
3M0,Lakeview,36.3490556,-92.5558056
\N,Bentonville,36.34569931,-94.21929932
P14,Holbrook,34.9407222,-110.1385
\N,Martinsville,36.63069915771485,-80.01830291748047
\N,Mount Airy,36.45970154,-80.5530014
TSM,Taos,36.45819855,-105.6719971
A20,Bullhead City,35.0056389,-114.5650278
P20,Parker,34.1498333,-114.2678333
RTN,Raton,36.74150085,-104.5019989
3V5,Fort Collins,40.588336,-105.041674
\N,Ladysmith,45.49679946899414,-91.00050354003906
6Y9,Sidnaw,46.5086528,-88.7058472
3K3,Syracuse,37.9985831,-101.7476078
E05,Hatch,32.660292,-107.1954089
5V5,Shiprock,36.6976908,-108.7009692
N19,Aztec,36.8369486,-108.0286556
1V0,Navajo Dam,36.8082903,-107.6526139
24N,Dulce,36.828535,-106.8841914
E32,Lindrith,36.2914064,-107.0561544
SXU,Santa Rosa,34.9356721,-104.6425638
PPA,Pampa,35.612998962402,-100.99600219727
\N,Sand Springs,36.1753006,-96.15180206
FLP,Flippin,36.29090118,-92.59030151
K88,Iola,37.868222,-95.386944
BGD,Borger,35.700901031499995,-101.393997192
N29,Magdalena,34.0941514,-107.2971694
F37,Carrizozo,33.6489028,-105.8962192
E14,Espanola,36.026119,-106.0454146
N24,Questa,36.8003056,-105.5975
S42,Springer,36.3315222,-104.6178514
M10,Mountainair,34.5333333,-106.2238889
E92,Estancia,34.7633933,-106.0414056
E89,Conchas Dam,35.3678389,-104.1805083
A09,Bullhead City,34.8881667,-114.6166389
IKW,Midland,43.662778,-84.261389
\N,Edina,44.857019,-93.351526
\N,Edina,44.89657,-93.349382
\N,McNeil River Camp,59.122251,-154.247141
5BL,Homer,59.6415556,-151.5211278
SQA,Santa Ynez,34.60680008,-120.0759964
NWK,Newark,39.670278,-75.75305
DIO,Diomede,65.7583,-168.9537111
\N,Niagara Falls,43.1098623,-79.0548823
\N,Austin,30.2919707,-97.7011907
SPA,Spartangurg,34.915699005127,-81.956497192383
\N,Tampa,27.9518729,-82.4563818
\N,St. Petersburg,27.7732775,-82.6469891
\N,Sarasota,27.3227224,-82.4530644
\N,Port Charlotte,27.0167469,-82.0527422
\N,Fort Myers,26.6392907,-81.8694007
\N,Naples,26.1553108,-81.6872887
\N,Fort Lauderdale,26.1254198,-80.1381729
\N,Hammond,30.507282,-90.462273
\N,New Orleans,29.946514,-90.07869
PPF,Parsons,37.32989883,-95.5062027
AYS,Waycross,31.2490997314,-82.39550018310001
\N,Philipsburg,40.884399414062,-78.087303161621
AIY,Atlantic City,39.36,-74.456111
PMH,Portsmouth,38.8404998779,-82.84729766850002
SRB,Sparta,36.0567386,-85.5301081
\N,Chicago,41.970766,-87.761232
\N,Camilla,31.212900161743164,-84.23680114746094
\N,Talkeetna,62.96733331,-150.7487833
\N,Portland,43.654,-70.291
\N,Chicago,41.8892,-87.6881
\N,Chicago,41.9602,-87.7463
\N,Chicago,41.9798,-87.7779
CLP,Clarks Point,58.83369827,-158.529007
KWF,Waterfall,55.296389,-133.243333
\N,Sandpoint,48.299499511719,-116.55999755859
T67,Fort Worth,32.5444,-97.2404
\N,Leominster,42.539096,-71.739202
\N,Troy,42.54290009,-83.17790222
RDB,Red Dog,68.03209686279999,-162.899002075
\N,Cambridge,42.388446,-71.119123
\N,Detroit,42.22534,-83.347031
\N,Frankfort,44.62519836425781,-86.20079803466797
\N,Cheboygan,45.65370178,-84.51930237
1H0,Creve Coeur,38.726667,-90.508333
\N,Boston,-71.006389,42.363056
\N,Misty Fjords,55.608396,-130.704524
\N,Nashville,36.18239974975586,-86.88670349121094
5Z5,Kantishna,63.541667,-150.993889
\N,McKinley Park,63.64509963989258,-148.79800415039062
L20,Coal Creek,65.311336,-143.135452
\N,North Conway Village,44.051877,-71.12873
\N,Bartlett,44.076866,-71.286939
\N,Berkeley Springs,39.69260025024414,-78.16609954833984
4R5,La Pointe,46.7886667,-90.7587222
22I,Hocking Hills,39.328125,-82.4418217
\N,East Anacapa,34.016474,-119.362136
\N,Brooks River,58.5568,-155.7794
\N,Bay St. Louis,30.367799758911133,-89.45459747314453
\N,Northwest Arctic Borough,67.4757,-163.6154
\N,Seward Peninsula,65.9259,-164.4378
\N,Northwest Arctic Borough,68.0,-159.3
\N,Bettles,67.47,-153.18
\N,Northwest Arctic Borough,67.33,-159.17
SOV,Seldovia,59.442401885986,-151.70399475098
\N,Jackson,37.59389877319336,-83.31729888916016
\N,Beaufort,32.4774017334,-80.723197937
\N,Oceanside,33.30130005,-117.3550034
3O8,Coalinga,36.2481111,-120.2384722
VDI,Vidalia,32.192699432373,-82.371200561523
\N,Granbury,32.44440079,-97.81690216
\N,Fulton,43.35079956054688,-76.38809967041016
\N,Hoonah,58.13196,-135.466348
\N,Yonkers,40.935614,-73.9045075
\N,Garrison,41.3806532,-73.949771
\N,Cold Spring,41.4152698,-73.9603456
\N,Beacon,41.5063185,-73.9869644
\N,New Hamburg,41.586775,-73.949614
MHE,Mitchell,43.7747993469,-98.0385971069
5Z1,Juneau,58.2988889,-134.4077778
TKL,Taku Lodge,58.4896831,-133.9434211
\N,Chicago,41.9141847,-87.7480623
\N,Austin,30.3219964,-97.7125891
\N,Dallas,32.7784804,-96.8064723
\N,Mystic Seaport,41.322,-71.965278
\N,New York,40.7115,-74.0114
\N,Port Angeles,48.120891,-123.431745
\N,Moab,38.5733,-109.5498
\N,Fremont,37.5575,-121.9766
\N,Oakland,37.8088,-122.2685
\N,San Francisco,37.7893,-122.3926
\N,San Jose,37.3299,-121.9025
\N,Avenal,36.0751267,-120.1040371
\N,Los Angeles,34.0339,-118.2357
\N,East Lansing,42.7189,-84.4959
\N,Los Angeles,34.068797222,-118.44901666
\N,Charlottesville ,38.031389,-78.491944
\N,Lincoln,40.815833,-96.713889
